0.66915,0,129.09,12.639,9.9698,0.027032,0.71148,-0.074927,0.69818,3.0062,-10.615,-1494.7,85218
0.6762,0,129.38,12.606,9.6226,0.029358,0.71153,-0.07686,0.69782,5.6735,-0.96439,-1494.3,84376
0.68324,0,129.45,12.842,9.6559,0.031743,0.71157,-0.07885,0.69746,24.031,-12.609,-1490,85400
0.69028,0,129.6,12.953,9.3662,0.034186,0.7116,-0.080897,0.69708,-2.8188,19.985,-1500.9,84827
0.69733,1,129.57,13.07,9.5264,0.036688,0.71162,-0.083003,0.69668,2.9891,13.393,-1496.2,84587
0.70437,0,129.76,13.023,9.5596,0.03925,0.71162,-0.085168,0.69627,-7.8768,8.7713,-1493.9,86013
0.71141,0,130.17,13.074,9.3663,0.041871,0.71162,-0.087393,0.69585,0.57307,-0.21099,-1508.8,85998
0.71846,0,130.14,13.184,9.2162,0.044552,0.7116,-0.089679,0.69541,2.4949,18.995,-1506.1,83532
0.7255,0,130.41,13.307,9.196,0.047294,0.71157,-0.092026,0.69495,-5.1764,4.3226,-1509.8,85025
0.73255,0,130.52,13.331,9.0124,0.050096,0.71152,-0.094435,0.69448,1.9249,11.425,-1497.4,85051
0.73959,0,130.74,13.351,8.9768,0.052958,0.71146,-0.096907,0.69399,7.5701,-7.0183,-1514.2,83947
0.74663,0,130.69,13.562,8.743,0.055882,0.71138,-0.099443,0.69348,-9.7218,4.9479,-1519.9,85002
0.75368,0,130.67,13.613,8.6681,0.058866,0.71129,-0.10204,0.69296,4.367,18.072,-1500.2,83561
0.76072,0,131.02,13.713,8.5131,0.061912,0.71118,-0.10471,0.69241,-10.435,10.466,-1514.1,85174
0.76776,0,130.89,13.76,8.3606,0.065018,0.71104,-0.10744,0.69185,8.6767,-1.5332,-1494.6,83461
0.77481,0,131.31,13.801,8.3473,0.068186,0.71089,-0.11023,0.69126,-5.9616,6.5724,-1507,84142
0.78185,0,131.24,13.95,8.1475,0.071415,0.71071,-0.11309,0.69065,14.469,15.001,-1499.1,83711
0.78889,0,131.52,14.108,7.9563,0.074706,0.71051,-0.11602,0.69002,3.1874,-1.1001,-1497.4,84741
0.79594,0,131.83,14.244,8.0417,0.078058,0.71029,-0.11902,0.68937,-9.9679,-15.47,-1498.4,85956
0.80298,0,132.03,14.266,7.6416,0.081471,0.71004,-0.12208,0.6887,1.8274,-4.4985,-1517,85177
0.81003,0,132.14,14.385,7.6512,0.084945,0.70976,-0.12522,0.688,-2.1559,14.063,-1496.7,83934
0.81707,0,132.1,14.228,7.3603,0.08848,0.70946,-0.12842,0.68728,28.592,-1.1617,-1507.1,82553
0.82411,0,132.08,14.524,7.3207,0.092076,0.70912,-0.13169,0.68653,7.3304,-10.788,-1501,86707
0.83116,0,132.35,14.534,7.0906,0.095733,0.70876,-0.13503,0.68575,2.3603,-2.3456,-1506.7,84231
0.8382,0,132.45,14.819,7.0718,0.099451,0.70837,-0.13844,0.68495,17.128,4.384,-1504.7,82908
0.84524,0,132.22,14.737,6.64,0.10323,0.70794,-0.14192,0.68413,-0.43665,-10.148,-1499.2,83177
0.85229,0,132.53,15.018,6.4244,0.10707,0.70747,-0.14548,0.68327,7.5538,0.28117,-1506.9,83621
0.85933,0,132.75,15.075,6.5074,0.11097,0.70697,-0.1491,0.68238,-0.86146,4.5345,-1517.2,83513
0.86638,0,132.96,15.119,6.0475,0.11492,0.70643,-0.15279,0.68147,8.198,4.9225,-1512,84440
0.87342,0,133.1,15.303,5.8773,0.11894,0.70586,-0.15656,0.68052,-3.0252,4.5959,-1518.3,85588
0.88046,0,133.18,15.195,5.7436,0.12302,0.70524,-0.1604,0.67954,6.3485,4.7535,-1507.4,85564
0.88751,0,133.35,15.4,5.8127,0.12715,0.70458,-0.16431,0.67853,3.8983,13.471,-1506.5,83729
0.89455,0,133.52,15.559,5.3486,0.13135,0.70387,-0.16829,0.67749,-13.454,3.2607,-1517.4,84761
0.90159,0,133.54,15.503,5.1884,0.1356,0.70312,-0.17234,0.67641,4.2014,-0.01991,-1515.6,83466
0.90864,0,133.72,15.654,4.8125,0.13991,0.70233,-0.17646,0.6753,-2.1344,17.519,-1515.6,86203
0.91568,0,133.83,15.588,4.8331,0.14428,0.70148,-0.18066,0.67415,-11.136,9.0709,-1519.6,83883
0.92273,0,133.96,15.879,4.4444,0.1487,0.70058,-0.18493,0.67296,-6.1372,16.583,-1503.5,84565
0.92977,0,134.1,16.026,4.0301,0.15318,0.69963,-0.18926,0.67174,10.725,-11.196,-1517.3,84547
0.93681,0,134.46,16.004,3.8592,0.15772,0.69862,-0.19367,0.67048,15.292,-18.046,-1518,83742
0.94386,0,134.43,16.15,3.8354,0.16231,0.69756,-0.19816,0.66917,13.654,-9.4936,-1527,86140
0.9509,0,134.23,16.236,3.6207,0.16696,0.69644,-0.20271,0.66783,16.461,-7.9266,-1503.8,85995
0.95794,0,134.51,16.358,3.2067,0.17166,0.69527,-0.20733,0.66645,-14.248,1.8635,-1542.6,85039
0.96499,0,134.54,16.51,2.8399,0.17641,0.69402,-0.21202,0.66502,4.5511,-11.711,-1504.9,83516
0.97203,0,134.7,16.364,2.8723,0.18122,0.69272,-0.21678,0.66355,17.427,-5.6424,-1528,85500
0.97907,0,134.68,16.357,2.4163,0.18608,0.69135,-0.22161,0.66204,18.362,18.873,-1502.8,85010
0.98612,0,134.8,16.506,2.1864,0.19099,0.68991,-0.22651,0.66048,-12.373,5.7796,-1534,83353
0.99316,0,134.92,16.693,1.9162,0.19596,0.68841,-0.23148,0.65887,12.316,2.492,-1543.1,83638
1.0002,0,135.15,16.496,1.6242,0.20097,0.68683,-0.23651,0.65722,5.5262,-15.826,-1514.7,81985
1.0072,0,134.98,16.451,1.4336,0.20604,0.68518,-0.24161,0.65551,5.3708,-3.5751,-1528.6,83488
1.0143,0,135.13,16.949,1.0932,0.21115,0.68345,-0.24678,0.65376,3.0426,-7.5288,-1543.4,85185
1.0213,0,135.29,16.586,1.1046,0.21632,0.68165,-0.25201,0.65196,3.9903,-8.1616,-1533.8,85363
1.0284,0,135.42,16.706,0.60833,0.22153,0.67977,-0.2573,0.6501,13.137,12.297,-1522.5,85034
1.0354,0,135.65,16.721,0.42805,0.22679,0.67781,-0.26266,0.64819,-1.5799,3.6539,-1532,84591
1.0425,0,135.64,16.743,0.064019,0.23209,0.67576,-0.26808,0.64623,9.7957,31.433,-1538.5,83510
1.0495,0,135.75,16.871,-0.30459,0.23744,0.67363,-0.27356,0.64421,20.694,-5.3159,-1539.6,82848
1.0566,0,135.68,16.827,-0.82699,0.24284,0.67142,-0.2791,0.64213,5.4842,3.6957,-1514.1,84184
1.0636,0,135.93,16.818,-0.73922,0.24828,0.66911,-0.28469,0.63999,0.3849,5.452,-1529.2,85430
1.0706,0,136.04,16.894,-1.0279,0.25377,0.66672,-0.29034,0.6378,1.2402,3.8769,-1544,85500
1.0777,0,136.13,16.789,-1.522,0.25929,0.66423,-0.29605,0.63554,-5.8416,-5.3221,-1533.8,82753
1.0847,0,136.04,16.831,-1.8684,0.26486,0.66165,-0.30181,0.63322,6.786,26.181,-1531.9,83287
1.0918,0,136.3,16.722,-2.2442,0.27047,0.65898,-0.30763,0.63084,32.476,0.57916,-1528.2,83236
1.0988,0,136.19,16.732,-2.358,0.27612,0.6562,-0.31349,0.62839,15.71,0.37524,-1521.2,84987
1.1059,0,136.3,16.437,-2.7267,0.28181,0.65333,-0.3194,0.62588,-3.8385,4.603,-1533.1,83369
1.1129,0,136.57,16.734,-2.9385,0.28754,0.65036,-0.32536,0.62329,4.7032,2.6044,-1544.9,85070
1.1199,0,136.43,16.844,-3.1319,0.2933,0.64728,-0.33137,0.62064,-5.1285,2.5583,-1531.5,86123
1.127,0,136.74,16.452,-3.5609,0.29911,0.6441,-0.33742,0.61792,-2.1646,2.5877,-1544.6,84579
1.134,0,136.93,16.489,-4.08,0.30494,0.64081,-0.34351,0.61512,6.2468,1.1599,-1539.4,83532
1.1411,0,137.1,16.502,-4.2791,0.31081,0.63741,-0.34964,0.61225,25.357,0.86067,-1532.2,83620
1.1481,0,137.14,16.434,-4.4068,0.31672,0.63391,-0.35581,0.6093,-1.6933,-15.047,-1549.3,83819
1.1552,0,137.38,16.443,-5.2122,0.32265,0.63029,-0.36201,0.60628,2.0919,2.4931,-1541.7,83488
1.1622,0,137.53,16.269,-5.2123,0.32862,0.62656,-0.36825,0.60317,12.087,-2.5056,-1561.6,81648
1.1693,0,137.63,16.205,-5.6027,0.33461,0.62272,-0.37452,0.59999,10.227,-12.35,-1552.2,83688
1.1763,0,137.49,16.069,-5.8358,0.34064,0.61877,-0.38081,0.59672,5.0914,1.3186,-1537.3,83708
1.1833,0,137.65,15.871,-6.1489,0.34669,0.61469,-0.38714,0.59337,26.226,-2.8088,-1544.8,81903
1.1904,0,137.6,15.863,-6.5365,0.35277,0.6105,-0.39348,0.58993,0.33687,-8.3753,-1551,83766
1.1974,0,137.75,15.84,-6.7221,0.35887,0.60619,-0.39985,0.5864,0.15183,-4.2758,-1544.2,84886
1.2045,0,137.9,15.631,-7.0071,0.365,0.60176,-0.40624,0.58278,19.758,10.651,-1552.6,81325
1.2115,0,138.02,15.725,-7.363,0.37114,0.59721,-0.41264,0.57907,14.63,-3.5952,-1539.8,83617
1.2186,0,138.14,15.298,-7.8071,0.37731,0.59254,-0.41906,0.57526,19.121,33.311,-1568.5,84086
1.2256,0,138.2,15.283,-7.9211,0.3835,0.58774,-0.42549,0.57136,1.6063,-3.71,-1555,83606
1.2326,0,138.21,15.084,-8.3687,0.3897,0.58282,-0.43192,0.56736,17.262,-15.165,-1539.9,83280
1.2397,0,138.47,15.06,-8.4297,0.39592,0.57777,-0.43837,0.56326,16.54,13.549,-1555.4,83043
1.2467,0,138.67,14.818,-8.8311,0.40215,0.5726,-0.44481,0.55905,13.057,10.093,-1557.5,82448
1.2538,0,138.53,14.569,-9.0773,0.4084,0.56731,-0.45126,0.55475,-9.2545,-0.37932,-1558.1,84029
1.2608,0,138.72,14.391,-9.4831,0.41465,0.56188,-0.4577,0.55033,-5.6862,2.373,-1555.6,84273
1.2679,0,138.98,14.163,-9.9135,0.42091,0.55633,-0.46414,0.54581,0.2145,21.775,-1556.8,86446
1.2749,0,138.99,14.217,-10.042,0.42718,0.55065,-0.47057,0.54118,5.6009,-10.228,-1568.4,83237
1.282,0,138.96,14.089,-10.541,0.43345,0.54484,-0.47698,0.53643,2.7389,17.923,-1539.3,85031
1.289,0,139.53,13.759,-10.588,0.43972,0.53891,-0.48338,0.53157,9.3992,-6.7371,-1561.9,84243
1.296,0,139.31,13.724,-10.942,0.44599,0.53284,-0.48977,0.52659,9.8497,0.49219,-1560.4,84177
1.3031,0,139.35,13.299,-11.301,0.45226,0.52664,-0.49613,0.52149,13.997,5.7645,-1553,82970
1.3101,0,139.48,13.238,-11.587,0.45852,0.52032,-0.50248,0.51628,5.7283,7.9133,-1564.3,83784
1.3172,0,139.49,12.738,-11.831,0.46478,0.51386,-0.50879,0.51093,10.265,-6.6889,-1583.6,82186
1.3242,0,139.47,12.526,-12.065,0.47102,0.50728,-0.51508,0.50547,-9.3329,4.7787,-1567,83862
1.3313,0,139.51,12.553,-12.311,0.47726,0.50057,-0.52133,0.49987,-12.252,-7.7761,-1570.5,84574
1.3383,0,139.62,12.227,-12.46,0.48347,0.49372,-0.52755,0.49415,3.0529,13.847,-1560.4,83551
1.3453,0,139.89,11.981,-12.743,0.48967,0.48675,-0.53373,0.4883,-4.4089,4.9127,-1589.9,83221
1.3524,0,140.07,11.6,-13.14,0.49584,0.47964,-0.53987,0.48231,19.84,-0.36018,-1584.3,83478
1.3594,0,140.08,11.326,-13.418,0.50199,0.47241,-0.54596,0.47619,9.6932,-9.1074,-1562.6,82156
1.3665,0,140.16,11.127,-13.661,0.50811,0.46505,-0.55201,0.46994,-4.5364,0.55714,-1567.9,82471
1.3735,0,140.09,10.591,-13.624,0.5142,0.45756,-0.558,0.46354,21.527,-17.641,-1568.8,84937
1.3806,0,140.05,10.439,-13.996,0.52025,0.44994,-0.56394,0.45701,7.1397,1.3622,-1555.4,83895
1.3876,0,140.14,10.047,-14.37,0.52627,0.44219,-0.56983,0.45033,2.529,11.219,-1570.9,83930
1.3947,0,140.28,9.8185,-14.644,0.53224,0.43432,-0.57565,0.44351,-5.9919,8.0082,-1575.8,82694
1.4017,1,140.31,9.4368,-14.853,0.53817,0.42632,-0.58142,0.43655,10.064,-8.9567,-1574.3,83246
1.4087,0,140.22,9.0532,-15.115,0.54405,0.41819,-0.58711,0.42945,16.582,21.11,-1582.6,83985
1.4158,0,140.42,8.6997,-15.323,0.54988,0.40993,-0.59274,0.42219,8.2268,-7.0303,-1591.1,83575
1.4228,0,140.46,8.4213,-15.21,0.55565,0.40155,-0.5983,0.41479,3.2729,0.7056,-1584.9,84088
1.4299,0,140.47,8.0169,-15.658,0.56136,0.39305,-0.60378,0.40724,-9.8182,-16.007,-1577.2,84870
1.4369,0,140.51,7.508,-15.739,0.567,0.38442,-0.60918,0.39954,-5.7944,1.6032,-1602.6,83254
1.444,0,140.57,7.211,-15.946,0.57258,0.37566,-0.6145,0.3917,14.888,2.2224,-1600.8,85073
1.451,0,140.52,6.7375,-16.263,0.57808,0.36678,-0.61973,0.3837,7.8394,-3.2964,-1604.5,84139
1.458,0,140.31,6.4322,-16.19,0.58351,0.35778,-0.62488,0.37555,10.993,5.3226,-1585.9,85235
1.4651,0,140.35,5.8171,-16.356,0.58885,0.34866,-0.62994,0.36725,9.9813,-5.8628,-1597.3,84024
1.4721,0,140.22,5.4899,-16.673,0.59411,0.33942,-0.6349,0.3588,-2.6836,12.362,-1598.5,83506
1.4792,0,140.35,5.1109,-16.743,0.59927,0.33005,-0.63976,0.3502,7.4578,-0.9167,-1604.6,82011
1.4862,0,140.42,4.6293,-16.885,0.60435,0.32057,-0.64453,0.34145,21.982,1.6287,-1601.7,85037
1.4933,0,140.34,3.9737,-17.077,0.60932,0.31097,-0.64919,0.33254,12.802,-6.5546,-1600.9,84032
1.5003,0,140.33,3.4344,-17.042,0.61419,0.30124,-0.65374,0.32349,15.828,-2.3024,-1599.8,84018
1.5074,0,140.46,3.1138,-17.307,0.61895,0.2914,-0.65819,0.31429,1.6575,-1.7447,-1603.9,82749
1.5144,0,140.16,2.5344,-17.406,0.6236,0.28145,-0.66252,0.30494,8.8534,-5.1034,-1631.6,84386
1.5214,0,140.34,1.831,-17.227,0.62813,0.27137,-0.66673,0.29544,10.586,5.8132,-1592.7,82760
1.5285,0,140.45,1.5079,-17.439,0.63253,0.26118,-0.67082,0.2858,-3.9686,-9.6585,-1588.3,82303
1.5355,0,140.61,0.87099,-17.449,0.63682,0.25088,-0.67479,0.27601,21.32,-1.1699,-1609,82848
1.5426,0,140.66,0.36328,-17.464,0.64097,0.24046,-0.67863,0.26608,14.931,15.057,-1605.7,82155
1.5496,0,140.91,-0.19935,-17.449,0.64498,0.22993,-0.68234,0.25601,3.0558,13.456,-1603.8,82345
1.5567,0,141.12,-0.85227,-17.335,0.64886,0.21928,-0.68591,0.2458,12.81,13.868,-1601.1,83695
1.5637,0,141.41,-1.6212,-17.566,0.65259,0.20853,-0.68935,0.23546,12.67,4.815,-1596.9,84122
1.5707,0,141.41,-2.0445,-17.196,0.65617,0.19766,-0.69264,0.22498,21.286,4.0175,-1613.2,82969
1.5778,0,141.67,-2.7846,-17.32,0.6596,0.18669,-0.69579,0.21436,0.023631,-2.2605,-1595.4,84747
1.5848,0,141.45,-3.2867,-17.344,0.66288,0.17561,-0.69878,0.20362,10.665,5.3616,-1614.6,83740
1.5919,0,141.46,-3.8518,-17.059,0.66599,0.16442,-0.70162,0.19275,18.894,5.5482,-1630.9,82593
1.5989,0,141.3,-4.3989,-17.079,0.66893,0.15312,-0.70431,0.18176,-6.3575,-3.3642,-1619.4,84043
1.606,0,141.47,-5.0061,-16.854,0.67171,0.14172,-0.70683,0.17064,24.557,0.88867,-1617.4,83247
1.613,0,141.57,-5.5849,-16.729,0.67431,0.13021,-0.70918,0.15941,6.4063,-12.187,-1617.2,83738
1.6201,0,141.57,-6.2879,-16.384,0.67674,0.11861,-0.71136,0.14807,-0.98248,5.434,-1617,85096
1.6271,0,141.68,-6.9589,-16.079,0.67898,0.1069,-0.71337,0.13661,3.6074,9.6042,-1610.5,83685
